流水號,開課系所,課程概述,課程目標,課程要求,評量方式,預期學習時數
35003,華語教學碩士學位學程,"1.	本課程適合未學過華語者(或學習華語時數每週未達6小時，且總時數未達100小時者)選修，使用的教材為《實用視聽華語一》(第一課~第六課)，盼學生能兼顧「聽說讀寫」四方面的語言能力，使學生生活不因語言不通而有障礙，並期望學生能透過課程進一步了解華語及台灣文化。
2.	本課程授課語言以中文為主，英文為輔。

1.	This course uses the textbook “Practical Audio-Visual Chinese I” (~chapter 6) to help students develop proficient language skills in listening, speaking, reading and writing that would enable them to communicate effectively in their daily lives. Through the course, students will further understand Taiwanese culture and language. This course is designed for those who have never taken Chinese, or those who have taken Chinese for less than 100 hrs. (6hrs/week).
2.	This course will be conducted mainly in Chinese. English might be used when necessary.","1.	學會使用漢語拼音。
2.	學會漢字的結構、筆順及寫法。
3.	了解華語基本句型及語序、架構。
4.	學會如何得體使用華語認識他人及介紹自我。

1.	Learn to use Hanyu Pinyin.
2.	Understand the structure, stroke orders and writing method of Chinese characters.
3.	Understand basic Chinese sentence structure and word order.
4.	Capable of self-introduction and carrying on basic conversation.","1.	上課時只能使用華語。
2.	依照課程要求課前準備、課後複習。
3.	準時上下課，如果請假，請提前告知老師，並在My NTU請假系統上請假。
4.	準時交作業，請勿使用翻譯軟體或人工智慧寫作業，使用翻譯軟體或人工智慧，該項作業分數為0分。

1.	Speak only Chinese in class. 
2.	Preview and review according to the class schedule.
3.	Attend class on time. If there is any reason that you cannot attend the class, please inform the instructor beforehand, and apply for leave on My NTU system.
4.	Hand in homework on time. DO NOT USE GOOGLE TRANSLATION OR CHATGPT FOR ANY ASSIGNMENT. The homework assignment would result in 0 point if google translation or chat GPT is used.","10%	

上課表現 Daily Performance

8-10 課前準備、認真上課、積極說華語
6-8  認真上課，可是沒有課前準備，上課沒有說華語
4-5  不認真上課，遲到、早退
1-3  上課玩手機、睡覺
0	沒有上課
   *如果你因為任何原因不能來上課，請給老師請假證明，沒有請假證明視同缺課，缺課5堂以上，你的期末成績會一堂課少三分。

Daily Performance 10%
   8-10 Prepared for the class, pay attention in the class, and participate actively with Chinese. 
   6-8 Pay attention in the class, but did not prepare for the class. Speak other languages that is not Chinese. 
   4-5 Did not pay attention in class. Being late to class or leave early. 
   1-3 Use cell phone in class, or sleep in class.
   0 Did not attend the class.
•	If you cannot come to class for any reason, please provide a written notice and apply for leave on My NTU. Leave without written notice is regarded as an unexcused absence. If you missed more than 5 classes, your final grade will be deducted for 3 points for each unexcused absence.


10%	

上課小考 Daily quizzes

每天開始上課時會小考，請在上課前準備好。小考不能補考，給老師請假證明後，當天小考不算分。

Daily Quizzes 10%
   Our class begins with a daily quiz. Please be prepared before coming to class. There is no make-up for quizzes. The grade will be dropped when you provide a written note for your leave.


10%	

作業 Homework

請準時交作業，遲交一個星期內的作業只有70%，遲交超過一個星期後的作業沒有分數。

Homework 10%
   Please submit your homework on time. Late homework will result in70% of the grade. The homework that is submitted later than one week will not be accepted.


25%	

課堂考試 Lesson Tests

上完每一課以後，我們會有一個考試，考試時間會提前告訴你，如果因為任何原因，你不能來考試，請跟老師請假，然後給老師請假證明。

Lesson Tests 25%
There will be a lesson test when we finish each lesson. The time of the test will be scheduled before each lesson. If you cannot come to the test, please inform the instructor beforehand, and apply for leave on My NTU.


15%	

分組影片 Film Project 

用第一課到第六課的主題、生詞和語法，做成一個7分鐘的影片。

Group Project 15%
   With your classmates, make a short film (7 minutes) with the grammar and vocabulary we have learned in this semester.


15%	

期中考試 Midterm Exam


15%	

期末考試 Final Exam

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",6小時
42282,華語教學碩士學位學程,,,,,
15194,轉譯醫學博士學位學程,,,,,
47511,轉譯醫學博士學位學程,,,,,
21184,永續化學科技國際研究生博士學位學程,,,,,
43776,永續化學科技國際研究生博士學位學程,,,,,
58563,永續化學科技國際研究生博士學位學程,,,,,
55702,永續化學科技國際研究生博士學位學程,,,,,
27618,,"＊＊＊ 
歡迎加入探索社會學的行列！想要加選本課程的同學，請至 ntu cool 平台填寫「選課意願」，老師會寄送授權碼給加選同學。
＊＊＊

我們多數人的一生都生活在社會之中，依賴他人、依賴社會而生存。在這堂社會學的入門課中，我們將一起探討什麼是社會、社會如何運作、社會之於個人的作用與意義、社會關係對人的影響等議題。這門課將引介同學以社會學的視野、社會學的想像力看見社會、瞭解社會的運作，並探索個體在社會中的角色。

我們將一起思考和討論發生在你我身邊的社會議題和現象，包括，#me too運動反映了哪些社會結構的問題？公私立大學的學雜費差距是否會強化教育不平等？又可能會發生在哪些層面？讓我們在想像力和好奇心之外，以更系統卻更有趣的方式，一起觀察社會世界，也解釋社會世界。

課程主軸包括「文化、規範與社會控制」、「社會結構與不平等」、「社會體制及其改造」三大單元，循序漸進引介社會學的重要概念及思考方式。",除了介紹社會學的基本概念，這門課也強調在地視角，以及激盪實作，希望藉由閱讀與討論、實際調查（勞動調查）與社會改革方案的發想（願景工作坊），探索台灣本土與國際上的社會現象，學習社會學、解讀社會萬象，並嘗試找到集體性的改變契機。,"課程要求與評分標準：

1. 課堂表現與出席（佔總成績10％）：課堂是師生協作的空間，也是共學的過程，你的參與和付出愈多，相信會有愈多收穫。尤其要深入瞭解一門學科領域，主動閱讀必不可少；上課前預讀教材，以及課後的延伸閱讀，將會幫助你更快領會社會學視野的獨到之處。老師也歡迎同學上課提問或發言，如果提出問題或有趣的觀點，會酌量加分。

2. 討論課的表現與出席（共佔 15％）：閱讀、討論和作業是這門課很重要學習方式，學期中有11次分組討論課（包含期末三週「願景工作坊」），會針對課程內容主題、或各次作業進行討論。討論課由助教帶領，並請同學輪流發言或記錄，助教會依討論課的投入程度、團隊合作、以及運用社會學能力等綜合表現給分。請假事宜請於上課前和負責帶領你討論課的助教聯繫。
【注意：討論課缺席一次，扣總成績3分。有四次（含四次）以上未到或嚴重遲到，該項成績不給分。】。

3. 個人作業（25%）：這門課共有兩次個人作業，詳細內容請參見第一週和第四週的作業Ｉ和作業II。

4. 分組作業（50％）：請在第五週時尋找其他同學，組成人數五到七人的小組（跨科系為佳），共同完成兩次小組作業，包括作業III「勞動調查」（參見第六週作業），及期末三週的「願景工作坊」活動。

作業評分將以資料的紮實和豐富性、以及對社會學知識的運用能力作為依據。建議搭配課堂講授的內容，","10%	

課堂表現與出席

詳見課程要求


15%	

討論課的表現與出席


25%	

個人作業


50%	

分組作業

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",
34229,,"我們多數人的一生都生活在社會之中，依賴他人、依賴社會而生存。在這堂社會學的入門課中，我們將一起探討什麼是社會、社會如何運作、社會之於個人的作用與意義、社會關係對人的影響等議題。這門課將引介同學以社會學的視野、社會學的想像力看見社會、瞭解社會的運作，並探索個體在社會中的角色。我們將一起思考和討論發生在你我身邊的社會議題和現象，包括，#me too運動反映了哪些社會結構的問題？公私立大學的學雜費差距是否會強化教育不平等？又可能會發生在哪些層面？讓我們在想像力和好奇心之外，以更系統卻更有趣的方式，一起觀察社會世界，也解釋社會世界。

課程主軸包括「文化、規範與社會控制」、「社會結構與不平等」、「社會體制及其改造」三大單元，循序漸進引介社會學的重要概念及思考方式。",除了介紹社會學的基本概念，這門課也強調在地視角，以及激盪實作，希望藉由閱讀與討論、實際調查（勞動調查）與社會改革方案的發想（願景工作坊），探索台灣本土與國際上的社會現象，學習社會學、解讀社會萬象，並嘗試找到集體性的改變契機。,"課程要求與評分標準：
1. 課堂表現與出席（佔總成績10％）：課堂是師生協作的空間，也是共學的過程，你的參與和付出愈多，相信會有愈多收穫。尤其要深入瞭解一門學科領域，主動閱讀必不可少；上課前預讀教材，以及課後的延伸閱讀，將會幫助你更快領會社會學視野的獨到之處。老師也歡迎同學上課提問或發言，如果提出問題或有趣的觀點，會酌量加分。

2. 討論課的表現與出席（共佔 15％）：閱讀、討論和作業是這門課很重要學習方式，學期中有11次分組討論課（包含期末三週「願景工作坊」），會針對課程內容主題、或各次作業進行討論。討論課由助教帶領，並請同學輪流發言或記錄，助教會依討論課的投入程度、團隊合作、以及運用社會學能力等綜合表現給分。請假事宜請於上課前和負責帶領你討論課的助教聯繫。
【注意：討論課缺席一次，扣總成績3分。有四次（含四次）以上未到或嚴重遲到，該項成績不給分。】。

3. 個人作業（25%）：這門課共有兩次個人作業，詳細內容請參見第一週和第四週的作業Ｉ和作業II。

4. 分組作業（50％）：請在第五週時尋找其他同學，組成人數五到七人的小組（跨科系為佳），共同完成兩次小組作業，包括作業III「勞動調查」（參見第六週作業），及期末三週的「願景工作坊」活動。

作業評分將以資料的紮實和豐富性、以及對社會學知識的運用能力作為依據。建議搭配課堂講授的內容，","10%	

課堂表現與出席

課堂是師生協作的空間，也是共學的過程，你的參與和付出愈多，相信會有愈多收穫。尤其要深入瞭解一門學科領域，主動閱讀必不可少；上課前預讀教材，以及課後的延伸閱讀，將會幫助你更快領會社會學視野的獨到之處。老師也歡迎同學上課提問或發言，如果提出問題或有趣的觀點，會酌量加分。
每週課程結束前，要請同學針對該週主題或老師課堂上的提問，寫memo回應（50~100字即可，會挑8次最言之有物的內容計分），這樣的反思有助於加強印象並釐清概念，也讓老師有機會知道你的想法。


15%	

討論課的表現與出席

閱讀、討論和作業是這門課很重要學習方式，學期中有12次分組討論課（包含期末三週「願景工作坊」），會針對課程內容主題、或各次作業進行討論。討論課由助教帶領，並請同學輪流發言或記錄，助教會依討論課的投入程度、團隊合作、以及運用社會學能力等綜合表現給分。請假事宜請於上課前和負責帶領你討論課的助教聯繫。
【注意：討論課缺席一次，扣總成績3分。有四次（含四次）以上未到或嚴重遲到，該項成績不給分。】。


25%	

個人作業

這門課共有兩次個人作業，詳細內容請參見第二週和第四週的作業Ｉ和作業II。


50%	

分組作業

請在第五、第六週時尋找其他同學，組成人數五到七人的小組（跨科系為佳），共同完成兩次小組作業，包括作業III「勞動調查」（參見第六週作業），及期末三週的「願景工作坊」活動。

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",
13418,社會學系 / 社會科學院院學士學位,,,,,
28784,社會學系,,,,,
48130,社會學系,,,,,
59619,社會學系 / 社會學研究所,,,,,
95113,社會學系,,,,,
46841,社會學系 / 社會學研究所,,,,,
34200,社會學系 / 婦女與性別研究學程 / 社會學研究所,,,,,
31133,社會學研究所,"這是一門談高等統計方法的課。本課程會教授實證研究必備的統計分析方法。大體上會包括下列列統計方法：

A.Simple Linear Regression
(1)Linear Regression and its inferences
(2)Diagnostics and Remedial Measures

B. Multiple Regression
(1)Introduction to Multivariate Relationships
(2)Multiple Regression Analysis: Basics
(3)Multiple Regression Analysis: General Linear Tests
(4)Multiple Regression Analysis: Multicollinearity
(5)Multiple Regression Analysis: Model Selection 

C.Regression on Dummy Variables and Analysis of Covariance 
(1) Regression on Dummy Variables: ANOVA model
(2) Regression on Dummy Variables: ANCOVA model

D. Logistic Regression and Other Regression Models of Qualitative Dependent Variable
(1) Logistic Regression: Basics
(2) Logistic Regression: Statistical Inference
(3) Logistic Regression: Advanced topics",本課程目的在讓學生瞭解常用的高等統計方法，培養對統計論證的批判態度，並奠定作實證研究之基礎。,學生必須上課聽講、研讀指定教材及補充講義，學習使用SPSS或Stata來做四份統計作業，並回答考試題目。,"45%	

期中考試


45%	

期末考試


10%	

平時成績

作業成績及課堂參與

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",5
58636,社會學研究所,"請注意，因應社會系館修繕作業，上課地點會進行彈性調整。請務必注意課堂相關公告。第一周改至社科研604上課。

寫論文是完成碩士訓練的最後一哩路，但也是很多研究生開始卡關、覺得最寸步難行的一段歷程。本課程是設計給已經蒐集了資料、開始嘗試組織觀點的研究生；以及已經撰寫出論文初稿，正準備將論文精煉、改寫為研討會、期刊論文或大眾科普文章的研究生。
這門課授課對象設定為實際進入寫作過程的研究生。考量到修課同學應已修過研究法、並早已蒐集了相當的研究資料，因此本課程將會著重在論文的分析寫作和架構規劃上，而不會花太多時間討論同學研究前期所遭遇的種種困擾（例如提問、研究設計、或是資料蒐集執行上的困擾等）。學期中會逐步安排一連串分項小作業，希望同學透過邊學邊寫、彼此互當讀者評論切磋。每周課堂都設計有「拆解觀摩」和「寫作時間」時間，一方面透過仿效、分析、評論論文的方式，來建立對寫作技法的觀察和敏感度，另一方面透過實際動手寫、同儕相互回饋修訂等練習過程，來持續累積論文寫作進度。希望可以到期末逐步完成一篇有頭有尾的論文初稿或或論文章節。","本課程將透過結合文本評析和實務練習，傳遞以下幾項論文寫作的重要訊息：

1.	寫論文沒有捷徑，每篇論文都是作者反覆修改、不斷精煉才完成。所以想要完成論文，一定得克服讓人動不起來的摩擦力，持續進行書寫、並且不畏修改。
2.	學術論文是一種特殊的文本，目的是讓作者和其他學術界的讀者溝通，並提出自己對經驗現象的獨到觀察或發現。也就是說，論文的目的是（和文獻也和讀者）「對話」，基本上還是必須符合學術社群認可的一般體例或組織方式；所以本課程會花一些時間討論如何組織論文架構，及如何清晰呈現你的論點，以進行更有效的溝通。我們也許沒有辦法一步就寫出廣為流傳的曠世巨作，但可以透過強化自己對於不簡潔、不夠精確等表達方式的警覺，來協助我們成為更能和讀者溝通的作者。
3.	寫論文是一個有機的過程，即使作者花了很長的時間分段撰寫，還是須透過事先規劃架構、過程中反覆修改，來釐清思考邏輯和論證的轉接等環節，以提高論文的整體性和連貫性。我們或許沒有辦法一步就寫出首尾一貫的論文，但還是可以透過掌握分析和舉證的要領，協助讀者理解我們的推論過程。

我很希望，這門課可以協助同學克服對寫論文的畏懼，幫助大家順利完成寫作這最後一哩路！","1.	每週同學須讀完指定讀本，並挑一個自己選的目標文本（可以維持一致，也可以每週或視情況更換，需上傳），準備到課堂上，以該周練習主題來針對該文本進行分析討論。
2.	每週都有小作業，希望同學都確實於上課前一夜（周一）晚上8:00前完成上傳至指定雲端檔案夾、以利課堂討論。我們希望同學都透過實際動手寫、以及彼此當讀者、相互評論切磋的過程來提昇自己的寫作能力。
3.	除了事前完成的小作業，我們也會在課堂上進行寫作練習/改寫與討論。請同學攜帶適合當場寫作的工具（電腦、平板或紙本都行）上課。","75%	

作業


15%	

討論與參與


10%	

出席

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",2hr/2hr
27394,社會學研究所,,,,,
24693,社會學研究所,,,,,
48511,氣候變遷與永續發展國際學位學程 / 環境社會治理學分學程 / 社會學研究所,,,,,
12239,社會學研究所,,,,,
41493,社會學研究所,,,,,
30582,社會學研究所,,,,,
50789,財金碩士學位學程,,,,,
54671,財金碩士學位學程,,,,,
10738,財金碩士學位學程,,,,,
38677,財金碩士學位學程,,,,,
34734,財金碩士學位學程,,,,,
54610,財金碩士學位學程,,,,,
48789,政治經濟碩士學位學程,,,,,
47189,政治經濟碩士學位學程,,,,,
14589,政治經濟碩士學位學程,,,,,
48596,政治經濟碩士學位學程,"-This course is designed for students who are interested in building basic knowledge about corporate governance and how to relate those concepts to a leadership role. 
Real world cases are used throughout the semester to illustrate relevant concepts.",same as above,課前研讀當週教案,,1-2 小時
28711,政治經濟碩士學位學程,,,,,
95045,政治經濟碩士學位學程,,,,,
52021,政治經濟碩士學位學程,,,,,
33616,運動設施與健康管理碩士學位學程,本「NBA 2K MyGM 運動管理實務」課程以 16 週為期，結合理論講授、遊戲情境與數據工具操作，帶領學生從零建構球隊經營思維。前 10 週透過目標設定、戰力選材、財務管理、品牌與社群行銷、票務與收益等主題，循序理解一支職業球隊在戰術、財務、人才與市場之間的權衡關係。第 11–15 週則以兩組對抗的期末團隊專案為主軸，學生分工扮演總經理、總教練、行銷與財務分析等角色，在 MyGM 模式中實際進行決策、紀錄過程並進行中期檢核與策略調整。第 16 週整合 Excel／Google Sheets、互動圖表、Canva 海報與 PowerPoint 流程圖或甘特圖等數位工具，完成個人球隊經營數據分析與小組期末成果簡報與反思，期望培養學生兼具運動管理知識、團隊協作與數位素養的實務能力。,"課程目標為以下：
1.建立學生對職業運動管理基本概念的理解，能說明球隊在戰績、財務、人力與行銷之間的關聯。
2.讓學生理解並實際運用資源基礎理論、團隊建設理論與收益管理等核心理論於球隊經營情境。
3.培養學生在 MyGM 模式下進行多面向決策的能力，能說明每項關鍵決策的理由與預期效果。
4.強化學生運用 Excel 或 Google Sheets 進行數據整理、統計計算與圖表視覺化的能力。
5.提升學生閱讀與解讀戰績、財務報表、票務與市場數據的能力，並能提出具體改善建議。
6.培養學生在小組中分工協作的能力，能明確扮演總經理、總教練、行銷或財務分析等角色並完成任務。
7.促進學生有效運用數位溝通與協作工具（雲端文件、試算表等），完整紀錄決策過程與討論結果。
8.訓練學生運用簡報、流程圖與甘特圖等工具，清楚呈現球隊經營策略與執行進度。
9.培養學生在面對賽季危機或限制條件時，能提出兼顧短期與長期的應變策略與風險評估。
10.引導學生在課程結束時進行自我與團隊反思，比較自己在運動管理知識與數位技能上課前與課後的成長。
11.利用 Excel／Google Sheets 呈現戰績、票務收益與市場趨勢、使用 Google Analytics 類型介面建置互動圖表、以 Canva 製作行銷海報，PowerPoint 結合流程圖或甘特圖展示策略變更與執行計畫。","1.尊重智慧財產權，請勿非法列印上課書籍。
2.請假及作業請按上課老師規定辦理。
3.請按繳交時間繳交作業，遲交作業以扣分方式計算。
4.課堂不定期繳交平時作業，列入課堂參與評量。
5.課程大綱將根據課堂需求進行滾動式調整。
6.本課程設計通過教育部教學實踐計畫，已獲臺灣大學研究倫理中心通過執行，學生同意參與本課程研究需填畢研究者知情同意書。","15%	

單元作業與作品

對應每週的重點任務，例如球員能力評估表、戰術圖表分析、情境應變紀錄、小型報告等。


30%	

期末整合成果

第 11–15 週形成一個整合作品，「數據驅動的球隊戰術設計報告」或「模擬球季管理企劃」。核心元素：球員評估、戰術組合比較、Excel 圖表、多場景策略設計與調整、策略設計是否有明確的數據支撐


15%	

課堂表現與參與

在遊戲操作、分組討論、數據實作、戰術討論時的參與程度與態度。​
評量重點：
是否主動參與討論，願意提出想法或回應同組同學的觀點。
在 NBA 2K 實作或模擬活動中，是否有投入觀察、嘗試調整戰術與輪替。
面對不同意見時是否能理性溝通、調整；在小組中是否有負責分工（例如：資料整理、記錄、發表）。


15%	

情境應變與即時決策表現

「情境管理」與「主力受傷／犯規麻煩」等模擬活動，強調的壓力情境下數據驅動決策能力。​
評量重點：
在限時情境中能否提出具體的換人、戰術或節奏調整方案。
調整時是否能清楚指出「哪一個數據」支持這個決策，例如效率值、犯規數、體力、對位失分等。
是否能說明自己的結果預期與決策信心來源。


10%	

反思與學習歷程檔案

1–16 週的作品與反思整理，並評估學生的自我檢視能力。​
評量重點：
是否完整整理課程中關鍵作品（例如：球員能力評估表、戰術圖表分析、情境應變紀錄、期末整合報告等）。
反思內容是否具體，能指出自己在數據分析、戰術思考、團隊溝通或壓力應變上的成長與不足。
版面與結構是否清楚，有利於教師看出學習脈絡與成果。


15%	

學生互評

於期末進行各組成員互評，確保各組成員皆能共同完成任務

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",至少3小時
13285,運動設施與健康管理碩士學位學程,運動感測科技（Sensor Technology in Sports; STS），必須先了解STS與運動使用者之間的相關知識，再觀察與研究運動的特性，並以運動使用者為中心來應用STS設備。運動感測科技的概念讓學生開始了解運動者的需求，在實際的STS應用環境中，探索可能（時程或能力等）的因素。課程中清楚釐清STS資訊，透過課程教學的管道獲得相關知識、經驗與敏銳的洞察力等，藉由STS專題相互交流學習，加強學生的創意、實用性，進而提昇專業與實務之間的成效。,"這門課程的核心在於建立一個以「人」為核心的技術應用架構。課程目標並非單純硬體操作，而是培育具備跨領域洞察力的專業人才，讓學生在掌握運動感測科技（Sensor Technology in Sports）的同時，能精準對接運動現場的實際需求。達到的目標有：
一、 從使用者出發，建立知識地圖
課程的首要目標是引導學生建立深厚的知識基礎。學生必須先釐清 STS與運動使用者之間的共生關係。這包括了解不同運動項目的生物力學特性，以及運動者在生理與心理層面的數據需求。透過觀察與研究運動的本質，學生將學會以「使用者中心」的角度出發，確保 STS設備的應用能真正解決痛點，而非僅是技術的堆砌。
二、 實務探索並連結理論與現實環境
在掌握基礎知識後，課程重點轉向實務環境的探索。運動科技的落地往往受限於現實因素，如設備的採樣頻率、運動者的體能極限或訓練時程的安排。課程旨在培養學生在複雜的 STS應用場景中，識別並評估這些影響因素的能力。透過實際操作，學生能學習如何將抽象的感測資訊轉化為具體的訓練指標，縮短科技理論與實務應用之間的鴻溝。
三、 專題交流以激發創意與洞察力
為了提升學生的專業廣度，課程設計了大量的專題交流環節。目標在透過系統化教學，獲得對感測數據的敏銳洞察力。藉由 STS專題的相互討論與學習，激盪出具備創意且具實用性的解決方案。最終強化學生在專業分析與現場執行之間的實務成效，使其能根據不同運動情境提供精準的技術支援。

本課程最終期待學生不僅能操作STS工具，更具備定義問題與解決問題的能力。透過科技的輔助，學生將學會如何提升運動表現、預防傷害，並在科技日新月異的運動產業中，展現具備實務深度的專業素養，達成科技與運動專業的完美整合。",自備3C設備，以便實際操作。,"100%	

專題及期末報告

實作討論:進行感測科技資料收集、分析，進行討論。
期末報告:期末成果簡報。

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",3:3
49699,運動設施與健康管理碩士學位學程,,,,,
53734,統計與數據科學研究所,,,,,
33634,統計與數據科學研究所,,,,,
33611,統計與數據科學研究所,,,,,
18273,統計與數據科學研究所,,,,,
15891,統計與數據科學研究所,,,,,
18225,統計與數據科學研究所,,,,,
30854,學務處課外活動組,,,,,
35153,學務處課外活動組,,,,,
41494,學務處課外活動組,,,,,
32602,學務處課外活動組,,,,,
10996,學務處課外活動組,,,,,
55904,學務處課外活動組,,,,,
51977,學務處課外活動組,,,,,
16787,學務處課外活動組,,,,,
39751,學務處課外活動組,,,,,
53572,學務處課外活動組,,,,,
12445,學務處課外活動組,,,,,
44473,學務處課外活動組,,,,,
14493,學務處課外活動組,,,,,
44980,學務處課外活動組,,,,,
27421,學務處課外活動組,,,,,
14166,學務處課外活動組,,,,,
34091,學務處課外活動組,,,,,
27194,學務處課外活動組,,,,,
26186,學務處課外活動組,,,,,
57688,學務處課外活動組,,,,,
29901,學務處課外活動組,,,,,
22846,學務處課外活動組,,,,,
10346,學務處課外活動組,,,,,
45304,學務處課外活動組,,,,,
28602,學務處課外活動組,,,,,
